index,name,pearson_r,abs_pearson,spearman_r,f_stat,p_value,mutual_info,univariate_rank
229,bar5s_approach_side_of_level_eob,-0.04024421435333473,0.04024421435333473,-0.06130460324302264,2.6039039286590833,0.03441376324258919,0.014041735357464447,97.0
384,bar5s_setup_mid_velocity,0.0398965362906596,0.0398965362906596,0.0896811997193163,4.064943861110968,0.002787054928204958,0.03633188241219365,98.0
259,bar5s_deriv_obi10_d2_w72,0.0395917178288179,0.0395917178288179,0.0528288111329538,1.2243442776863644,0.2985106961650304,0.029679506348045503,99.0
165,bar5s_shape_ask_ct_frac_l04_eob,0.03956719383459946,0.03956719383459946,0.024218272011252165,1.144783066736829,0.3337421832552487,0.0,100.0
160,bar5s_shape_bid_ct_frac_l09_eob,-0.039316797913146836,0.039316797913146836,-0.04245228703257577,3.436129333633185,0.00835736999712692,0.0,101.0
243,bar5s_deriv_dist_d2_w72,0.03922406908077196,0.03922406908077196,0.062409843113043866,3.3551096738327577,0.009612745296772154,0.032941904212434814,102.0
182,bar5s_flow_rem_vol_ask_p2_3_sum,0.03907741845545449,0.03907741845545449,0.011874564383584921,1.429692645911913,0.22176222268080112,0.0,103.0
152,bar5s_shape_bid_ct_frac_l01_eob,0.03896298342346483,0.03896298342346483,0.01750874615807787,2.2891563199837974,0.0578367506742011,0.014982374362261908,104.0
438,rvol_bid_ask_net_asymmetry,0.03889988792425888,0.03889988792425888,0.05293943775323763,0.37979448395226545,0.8231940055159273,0.0,105.0
197,bar5s_flow_cnt_cancel_bid_p2_3_sum,0.03832750036298994,0.03832750036298994,0.040085549827639,4.283579988965555,0.0018944241305405558,0.004878685690118623,106.0
221,bar5s_wall_ask_maxz_levelidx_eob,0.03815125274391767,0.03815125274391767,0.028343522252518707,0.4778532901552624,0.7520373367415024,0.0,107.0
220,bar5s_wall_bid_maxz_levelidx_eob,-0.037983091219607905,0.037983091219607905,-0.043469898013519304,3.027900802370228,0.01684316302978387,0.004785319014290135,108.0
344,bar5s_lvl_depth_below_qty_eob,0.03788433059820243,0.03788433059820243,0.06653844880155696,3.298003290977525,0.01060671615440401,0.019275961533952835,109.0
393,bar5s_setup_obi10_end,0.037810799738786004,0.037810799738786004,0.04367968458143018,0.9550471662049409,0.43122820864575606,0.06153170438319844,110.0
370,bar5s_lvl_depth_band_0to1_frac_eob,-0.03765408264219893,0.03765408264219893,-0.03376303998820147,1.5508779851200012,0.1850872825066906,0.0,111.0
277,bar5s_deriv_dbid10_d1_w12,-0.03752736283376032,0.03752736283376032,-0.00535615251456705,1.593815409777457,0.17345778478927246,0.03265212276553653,112.0
313,bar5s_deriv_wbidz_d2_w12,0.037291966573739975,0.037291966573739975,0.05400272677907445,1.5962623709827792,0.17281532146897105,0.0,113.0
264,bar5s_deriv_cdi01_d2_w3,0.03726727192545047,0.03726727192545047,0.032492632914646644,0.40476952950592127,0.8053206856678965,0.02288038828941774,114.0
404,bar5s_setup_ask_wall_bars,0.03726569864257152,0.03726569864257152,0.09949220824746344,8.953533175207815,3.843451883731566e-07,0.025861336947510694,115.0
2,trigger_bar_ts,0.03680278764212769,0.03680278764212769,0.04204431499030322,0.9485937981653929,0.43488466892493216,0.10798510423622565,116.5
0,bar_ts,0.03680278764212769,0.03680278764212769,0.04204431499030322,0.9485937981653929,0.43488466892493216,0.10899433145652537,116.5
447,rvol_recent_vs_lookback_asymmetry,-0.03655246625091723,0.03655246625091723,-0.03311429403279103,0.13431391270783713,0.9697462522328821,0.0,118.0
309,bar5s_deriv_wbidz_d1_w12,0.03639905984403817,0.03639905984403817,0.03971085333778206,1.1235416199199295,0.3437013147840299,0.010617928732956194,119.0
251,bar5s_deriv_obi0_d2_w72,0.0363681997256723,0.0363681997256723,0.06568390293653717,1.5309078127925775,0.19073107359664865,0.01016454746433837,120.0
407,bar5s_setup_size_at_level_end,-0.036056125591908,0.036056125591908,-0.04989131043939961,0.8331648825961048,0.5040168115459488,0.0,121.0
176,bar5s_flow_add_vol_ask_p2_3_sum,-0.03544492632292042,0.03544492632292042,-0.006523857254210904,1.9947160476659562,0.09296670527922778,0.005661238777940891,122.0
290,bar5s_deriv_dask10_d2_w36,-0.035134362670589094,0.035134362670589094,0.0006530211701855525,0.5079639872920659,0.7299037428225219,0.0,123.0
232,bar5s_approach_is_or_high,0.03441326921297097,0.03441326921297097,0.04249488387691472,1.025146757866018,0.3929580381665615,0.01374649372829273,124.0
91,bar5s_shape_bid_sz_l00_eob,0.03435574799659593,0.03435574799659593,0.03726373140500841,3.080677230314548,0.015394132293795668,0.02640586523695987,125.0
306,bar5s_deriv_dabove01_d2_w36,-0.03413759319565436,0.03413759319565436,-0.024251667690955787,0.7279984315975874,0.5728158025659887,0.006829846421702257,126.0
410,bar5s_setup_size_at_level_recent12_sum,-0.03408763752928637,0.03408763752928637,-0.04987248838485202,0.7213364811060952,0.5773432095551017,0.0,127.0
95,bar5s_shape_bid_sz_l04_eob,0.033648062634740086,0.033648062634740086,0.021064495558658917,0.6588106282468841,0.6206954124690791,0.036458086709859394,128.0
326,bar5s_cumul_aggbuy_vol,0.03364798936148544,0.03364798936148544,0.04301859736107789,5.862445210635983,0.00011146928447866563,0.00798755269990048,129.0
233,bar5s_approach_is_or_low,-0.032990860364917496,0.032990860364917496,-0.05937103882626993,1.8983399373118275,0.10829013081733015,0.012945945343095566,130.0
395,bar5s_setup_obi10_min,-0.03284508784369629,0.03284508784369629,-0.05695141909868786,2.8777322117861734,0.021731115364871687,0.07477205485916949,131.0
166,bar5s_shape_ask_ct_frac_l05_eob,-0.0327546576589723,0.0327546576589723,-0.04605294708623763,0.8758589983620982,0.47763362564812084,0.010114217296929962,132.0
